Domain Type,Agency,Organization,routeable_url,subdomain,domain,tld
Federal Agency - Executive,General Services Administration,Office of Government-wide Policy,https://sftool.gov/assess,,sftool,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://www.fpc.gov/,,fpc,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://www.frpg.gov/FRPG,,frpg,gov
Federal Agency - Executive,General Services Administration,"Office of the Chief Acquisition Officer, Office of Acquisition Systems",https://fsd.gov/,,fsd,gov
Federal Agency - Executive,General Services Administration,GSA Acquisition Systems Division,https://www.fsrs.gov/,,fsrs,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://www.govsales.gov/,,govsales,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://gsaadvantage.gov/,,gsaadvantage,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://gsaauctions.gov/gsaauctions/gsaauctions/,,gsaauctions,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://gsaxcess.gov/,,gsaxcess,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://www.idmanagement.gov/,,idmanagement,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://innovation.gov/,,innovation,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://itdashboard.gov/,,itdashboard,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://login.gov/,,login,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://domains.dotgov.gov/dotgov-web/,domains,dotgov,gov
Federal Agency - Executive,General Services Administration,Office of Citizen Services Innovative Technologies,https://www.performance.gov/,,performance,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://www.pic.gov/,,pic,gov
Federal Agency - Executive,General Services Administration,General Service Administration,https://presidentialinnovationfellows.gov/,,presidentialinnovationfellows,gov
Federal Agency - Executive,General Services Administration,Technology Transformation Service,https://plainlanguage.gov/,,plainlanguage,gov
Federal Agency - Executive,General Services Administration,Office of Real Property Utilization and Disposal (PBS),https://realestatesales.gov/,,realestatesales,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://www.realpropertyprofile.gov/FRPPMS,,realpropertyprofile,gov
Federal Agency - Executive,General Services Administration,Regulatory Information Service Center (RISC),https://www.reginfo.gov/public/,,reginfo,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://www.regulations.gov/,,regulations,gov
Federal Agency - Executive,General Services Administration,GSA Office of Government-wide Policy,https://www.reporting.gov,,reporting,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://www.rocis.gov/rocis/,,rocis,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://sam.gov/SAM/,,sam,gov
Federal Agency - Executive,General Services Administration,"Office of Evaluation Sciences, Office of Governmentwide Policy",https://sbst.gov/,,sbst,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://search.gov/,,search,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://www.usability.gov/,,usability,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://ussm.gsa.gov/,ussm,gsa,gov
Federal Agency - Executive,General Services Administration,"Office of Citizen Services and Innovative Technologies, GSA",https://vote.gov/,,vote,gov
Federal Agency - Executive,General Services Administration,General Services Administration,https://wdolhome.sam.gov,wdolhome,sam,gov
Federal Agency - Executive,GOV Domain OPS,Gov Domain Ops,https://fraho.gov/portal/,,fraho,gov
Federal Agency - Executive,Gulf Coast Ecosystem Restoration Council,National Oceanic and Atmospheric Administration (NOAA),https://restorethegulf.gov/,,restorethegulf,gov
Federal Agency - Executive,Harry S. Truman Scholarship Foundation,Harry S. Truman Scholarship Foundation,https://truman.gov/,,truman,gov
Federal Agency - Executive,Institute of Museum and Library Services,IMLS,https://www.imls.gov/,,imls,gov
Federal Agency - Executive,Inter-American Foundation,Inter-American Foundation,https://www.iaf.gov/,,iaf,gov
Federal Agency - Executive,James Madison Memorial Fellowship Foundation,James Madison Memorial Fellowship Foundation,https://www.jamesmadison.gov/,,jamesmadison,gov
Federal Agency - Executive,Legal Services Corporation,Legal Services Corporation,https://www.lsc.gov/,,lsc,gov
Federal Agency - Executive,Marine Mammal Commission,Marine Mammal Commission,https://www.mmc.gov/,,mmc,gov
Federal Agency - Executive,Merit Systems Protection Board,US Merit Systems Protection Board,https://www.mspb.gov/,,mspb,gov
Federal Agency - Executive,Millennium Challenge Corporation,MCC,https://www.mcc.gov/,,mcc,gov
Federal Agency - Executive,Morris K. Udall and Stewart L. Udall Foundation,Institute for Environmental Conflict Resolution,https://www.udall.gov/OurPrograms/Institute/Institute.aspx,,udall,gov
Federal Agency - Executive,National Aeronautics and Space Administration,National Aeronautics and Space Administration,https://www.nasa.gov/,,nasa,gov
Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,https://9-11commission.gov/,,9-11commission,gov
Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,https://911commission.gov/,,911commission,gov
Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,https://www.archives.gov/,,archives,gov
Federal Agency - Executive,National Archives and Records Administration,William Clinton Presidential Library,https://www.clintonlibrary.gov/,,clintonlibrary,gov
Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,https://www.eisenhowerlibrary.gov/,,eisenhowerlibrary,gov
Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,https://cybercemetery.unt.edu/archive/fcic/20110310172443/http://fcic.gov/,cybercemetery,unt,edu
Federal Agency - Executive,National Archives and Records Administration,Gerald R. Ford Library and Museum,https://www.fordlibrarymuseum.gov/,,fordlibrarymuseum,gov
Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,https://georgewbushlibrary.smu.edu/,georgewbushlibrary,smu,edu
Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,https://historyhub.history.gov/welcome,historyhub,history,gov
Federal Agency - Executive,National Archives and Records Administration,Jimmy Carter Library & Museum,https://jimmycarterlibrary.gov/,,jimmycarterlibrary,gov
Federal Agency - Executive,National Archives and Records Administration,NPOL,https://www.nixonlibrary.gov/,,nixonlibrary,gov
Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,https://www.obamalibrary.gov/,,obamalibrary,gov
Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,https://obamawhitehouse.archives.gov/,obamawhitehouse,archives,gov
Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,https://www.ourdocuments.gov/,,ourdocuments,gov
Federal Agency - Executive,National Archives and Records Administration,Policy and Planning,https://www.reaganlibrary.gov/,,reaganlibrary,gov
Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,https://www.trumanlibrary.gov/,,trumanlibrary,gov
Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,https://www.webharvest.gov/,,webharvest,gov
Federal Agency - Executive,National Capital Planning Commission,National Capital Planning Commission,https://www.ncpc.gov/,,ncpc,gov
Federal Agency - Executive,National Commission on Military Aviation Safety,National Commission on Military Aviation Safety,https://militaryaviationsafety.gov/,,militaryaviationsafety,gov
Federal Agency - Executive,National Council on Disability,National Council on Disability,https://ncd.gov/,,ncd,gov
Federal Agency - Executive,National Credit Union Administration,National Credit Union Administration,https://www.mycreditunion.gov/,,mycreditunion,gov
Federal Agency - Executive,National Credit Union Administration,National Credit Union Administration,https://www.ncua.gov/,,ncua,gov
Federal Agency - Executive,National Endowment for the Arts,National Endowment for the Arts,https://www.arts.gov/,,arts,gov
Federal Agency - Executive,National Endowment for the Humanities,National Endowment for the Humanities,https://www.neh.gov/,,neh,gov
Federal Agency - Executive,National Gallery of Art,The National Gallery of Art,https://www.nga.gov/,,nga,gov
Federal Agency - Executive,National Indian Gaming Commission,National Indian Gaming Commision,https://www.nigc.gov/,,nigc,gov
Federal Agency - Executive,National Mediation Board,National Mediation Board,https://nmb.gov/,,nmb,gov
Federal Agency - Executive,National Nanotechnology Coordination Office,National Nanotechnology Coordination Office,https://www.nano.gov/,,nano,gov
Federal Agency - Executive,National Nuclear Security Administration,"National Security Technologies, LLC",https://www.nnss.gov/,,nnss,gov
Federal Agency - Executive,National Science Foundation,U.S. Arctic Research Commission,https://arctic.gov/,,arctic,gov
Federal Agency - Executive,National Science Foundation,National Science Foundation,https://nsf.gov/,,nsf,gov
Federal Agency - Executive,National Science Foundation,National Science Foundation,https://www.research.gov/research-web/,,research,gov
Federal Agency - Executive,National Science Foundation,National Science Foundation,https://sac.gov/,,sac,gov
Federal Agency - Executive,National Science Foundation,"National Science Foundation, Office of Polar Programs",https://www.usap.gov/,,usap,gov
Federal Agency - Executive,National Security Agency,National Security Agency,https://www.intelligencecareers.gov/,,intelligencecareers,gov
Federal Agency - Executive,National Security Commission on Artificial Intelligence,National Security Commission on Artificial Intelligence,https://www.nscai.gov/,,nscai,gov
Federal Agency - Executive,National Transportation Safety Board,National Transportation Safety Board,https://ntsb.gov/Pages/default.aspx,,ntsb,gov
Federal Agency - Executive,Networking Information Technology Research and Development,National Coordination Office - for Networking and Information Technology Research and Development (N,https://nitrd.gov/,,nitrd,gov
Federal Agency - Executive,Northern Border Regional Commission,Northern Border Regional Commission,http://www.nbrc.gov/,,nbrc,gov
Federal Agency - Executive,Nuclear Regulatory Commission,Nuclear Regulatory Commission,https://public-blog.nrc-gateway.gov/,public-blog,nrc-gateway,gov
Federal Agency - Executive,Nuclear Regulatory Commission,Nuclear Regulatory Commission,https://www.nrc.gov/,,nrc,gov
Federal Agency - Executive,Occupational Safety & Health Review Commission,Occupational Safety & Health Review Commission,https://www.oshrc.gov/,,oshrc,gov
Federal Agency - Executive,Office of Government Ethics,Office of Government Ethics,https://integrity.gov/efeds-forms-harness/ui/wizard.html#/dashboard/mytasks,,integrity,gov
Federal Agency - Executive,Office of Government Ethics,Office of Government Ethics,https://oge.gov/,,oge,gov
Federal Agency - Executive,Office of Personnel Management,Office of Personnel Management,https://www.chcoc.gov/,,chcoc,gov
Federal Agency - Executive,Office of Personnel Management,US Office of Personnel Managemet,https://www.cybercareers.gov/,,cybercareers,gov
Federal Agency - Executive,Office of Personnel Management,Federal Executive Board,https://feb.gov/,,feb,gov
Federal Agency - Executive,Office of Personnel Management,Office of Personnel Management,https://www.usajobs.gov/,,usajobs,gov
Federal Agency - Executive,Office of Personnel Management,Office of Personnel Management,https://www.fedshirevets.gov/,,fedshirevets,gov
Federal Agency - Executive,Office of Personnel Management,Office of Personnel Management,https://www.opm.gov/healthcare-insurance/life-insurance,,opm,gov
Federal Agency - Executive,Office of Personnel Management,Office of Personnel Management,https://www.dcsa.mil/,,dcsa,mil
Federal Agency - Executive,Office of Personnel Management,Presidential Management Fellows Program,https://pmf.gov/,,pmf,gov
Federal Agency - Executive,Office of Personnel Management,Office of Personnel Management,https://telework.gov/,,telework,gov
Federal Agency - Executive,Office of Personnel Management,Office of Personnel Management,https://unlocktalent.gov/,,unlocktalent,gov
Federal Agency - Executive,Office of Personnel Management,Office of e-Government Initiatives,https://usalearning.gov/,,usalearning,gov
Federal Agency - Executive,Postal Regulatory Commission,Postal Regulatory Commission,https://www.prc.gov/,,prc,gov
Federal Agency - Executive,Presidio Trust,Presidio Trust,https://www.presidio.gov/,,presidio,gov
Federal Agency - Executive,Privacy and Civil Liberties Oversight Board,Privacy & Civil Liberties Oversight Board,https://www.pclob.gov/,,pclob,gov
Federal Agency - Executive,Public Buildings Reform Board,General Services Administration,https://www.pbrb.gov,,pbrb,gov
Federal Agency - Executive,Railroad Retirement Board,Railroad Retirement Board,https://rrb.gov/,,rrb,gov
Federal Agency - Executive,Securities and Exchange Commission,Securities and Exchange Commission,https://www.investor.gov/,,investor,gov
Federal Agency - Executive,Securities and Exchange Commission,Network Operations Branch,https://www.sec.gov/,,sec,gov
Federal Agency - Executive,Selective Service System,Selective Service System,https://www.sss.gov/,,sss,gov
Federal Agency - Executive,Small Business Administration,U.S. Small Business Administration,https://www.sba.gov/,,sba,gov
Federal Agency - Executive,Small Business Administration,U.S. Small Business Administration,https://www.nwbc.gov/,,nwbc,gov
Federal Agency - Executive,Small Business Administration,SBA-Office of Innovation & Technology,https://www.sbir.gov/,,sbir,gov
Federal Agency - Executive,Smithsonian Institution,Smithsonian Institution,https://itis.gov/,,itis,gov
Federal Agency - Executive,Social Security Administration,Social Security Administration,https://www.ssa.gov/espanol/,,ssa,gov
Federal Agency - Executive,Social Security Advisory Board,Social Security Advisory Board,https://www.ssab.gov/,,ssab,gov
Federal Agency - Executive,State Justice Institute,State Justice Institute,https://www.sji.gov/,,sji,gov
Federal Agency - Executive,Surface Transportation Board,Surface Transportation Board,https://prod.stb.gov,prod,stb,gov
Federal Agency - Executive,Tennessee Valley Authority,TVA IT,https://www.tva.com/,,tva,com
Federal Agency - Executive,U.S. Agency for International Development,Center on Children in Adversity,http://www.childreninadversity.gov/,,childreninadversity,gov
Federal Agency - Executive,U.S. Agency for International Development,U.S. Agency for International Development,https://www.feedthefuture.gov/,,feedthefuture,gov
Federal Agency - Executive,U.S. Agency for International Development,U.S. Agency for International Development,http://www.neglecteddiseases.gov/,,neglecteddiseases,gov
Federal Agency - Executive,U.S. Agency for International Development,President's Malaria Initiative,http://www.pmi.gov/,,pmi,gov
Federal Agency - Executive,U.S. Agency for International Development,U.S. Agency for International Development,https://usaid.gov/,,usaid,gov
Federal Agency - Executive,U.S. Commission for the Preservation of Americas Heritage Abroad,U.S. Commission for the Preservation of America's Heritage Abroad,https://heritageabroad.gov/,,heritageabroad,gov
Federal Agency - Executive,U.S. Commission of Fine Arts,U. S. Commission of Fine Arts,https://www.cfa.gov/,,cfa,gov
Federal Agency - Executive,U.S. Commission on Civil Rights,U.S. Commission on Civil Rights,https://www.usccr.gov/,,usccr,gov
Federal Agency - Executive,U.S. Commission on International Religious Freedom,US Commission on International Religious Freedom,https://www.uscirf.gov/,,uscirf,gov
Federal Agency - Executive,Department of Agriculture,Aviation Management Directorate,https://www.aff.gov/,,aff,gov
Federal Agency - Executive,Department of Agriculture,Agricultural Research Service,https://www.ars-grin.gov/,,ars-grin,gov
Federal Agency - Executive,Department of Agriculture,Office of the Chief Information Officer,https://www.fsis.usda.gov/wps/portal/fsis/topics/food-safety-education/teach-others/fsis-educational-campaigns/be-food-safe,fsis,usda,gov
Federal Agency - Executive,Department of Agriculture,Office of Energy Policy and New Uses,https://www.biopreferred.gov/BioPreferred/,,biopreferred,gov
Federal Agency - Executive,Department of Agriculture,Forest Service,https://bosque.gov/,,bosque,gov
Federal Agency - Executive,Department of Agriculture,USDA Center for Nutrition Policy & Promotion,https://www.choosemyplate.gov/,,choosemyplate,gov
Federal Agency - Executive,Department of Agriculture,USDA - Center for Nutrition Policy and Promotion,https://www.dietaryguidelines.gov/,,dietaryguidelines,gov
Federal Agency - Executive,Department of Agriculture,Department of Agriculture,https://www.execsec.gov/,,execsec,gov
Federal Agency - Executive,Department of Agriculture,"USDA, Office of Communications",https://www.farmers.gov/,,farmers,gov
Federal Agency - Executive,Department of Agriculture,Forest Service,https://forestsandrangelands.gov/,,forestsandrangelands,gov
Federal Agency - Executive,Department of Agriculture,Forest Service,https://www.fs.fed.us/r6/icbemp/,,fs,fed.us
Federal Agency - Executive,Department of Agriculture,National Agricultural Library,https://www.invasivespeciesinfo.gov/,,invasivespeciesinfo,gov
Federal Agency - Executive,Department of Agriculture,National Agricultural Library,https://www.itap.gov/,,itap,gov
Federal Agency - Executive,Department of Agriculture,National Agricultural Library,https://www.lcacommons.gov/lca-collaboration/,,lcacommons,gov
Federal Agency - Executive,Department of Agriculture,USDA Forest Service Remote Sensing Applications Center,https://mtbs.gov/,,mtbs,gov
Federal Agency - Executive,Department of Agriculture,National Advanced Fire and Resource Institute,https://nafri.gov/,,nafri,gov
Federal Agency - Executive,Department of Agriculture,USDA Center for Nutrition Policy & Promotion,https://nesr.usda.gov/,nesr,usda,gov
Federal Agency - Executive,Department of Agriculture,Office of Communications,https://www.nutrition.gov,,nutrition,gov
Federal Agency - Executive,Department of Agriculture,National Wildfire Coordinating Group (NWCG),https://www.nwcg.gov/,,nwcg,gov
Federal Agency - Executive,Department of Agriculture,Forest Park Service,https://smokeybear.com/en,,smokeybear,com
Federal Agency - Executive,Department of Agriculture,Forest Service,https://apps.fs.usda.gov/symbols,apps.fs,usda,gov
Federal Agency - Executive,Department of Agriculture,Department of Agriculture,https://www.usda.gov/,,usda,gov
Federal Agency - Executive,U.S. Nuclear Waste Technical Review Board,Nuclear Waste Technical Review Board,https://nwtrb.gov/,,nwtrb,gov
Federal Agency - Executive,U.S. Office of Special Counsel,US Office of Special Counsel,https://osc.gov/,,osc,gov
Federal Agency - Executive,U.S. Peace Corps,Peace Corps,https://www.peacecorps.gov/,,peacecorps,gov
Federal Agency - Executive,United States AbilityOne,Committee for Purchase From People Who are Blind or Severely Disabled,https://abilityone.gov/,,abilityone,gov
Federal Agency - Executive,United States AbilityOne,Committee for Purchase From People Who are Blind or Severely Disabled,https://jwod.gov/,,jwod,gov
Federal Agency - Executive,United States Access Board,U.S Access Board,https://www.access-board.gov/,,access-board,gov
Federal Agency - Executive,United States African Development Foundation,African Development Foundation,https://www.usadf.gov/,,usadf,gov
Federal Agency - Executive,United States Institute of Peace,GSA/United States Institute of Peace,https://www.usip.org/?utm_source=www.usip.gov,,usip,org
Federal Agency - Executive,United States Interagency Council on Homelessness,United States Interagency Council on Homelessness,https://www.usich.gov/,,usich,gov
Federal Agency - Executive,United States International Development Finance Corporation,US International Development Finance Corporation,https://www.dfc.gov/,,dfc,gov
Federal Agency - Executive,United States International Development Finance Corporation,US International Development Finance Corporation,https://www.opic.gov/,,opic,gov
Federal Agency - Executive,United States International Trade Commission,United States International Trade Commission,https://usitc.gov/,,usitc,gov
Federal Agency - Executive,United States Postal Service,U.S. Postal Service,https://www.uspis.gov/,,uspis,gov
Federal Agency - Executive,United States Trade and Development Agency,US Trade and Development Agency,https://ustda.gov/,,ustda,gov
